# File generated by CMD 3.5 (http://stev.oapd.inaf.it/cmd) on Mon Oct 18 20:43:15 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 9.32000 1.7027736902 2.5533292294    1.682  3.242  3.5498  0.573    7  0.000  0.362     0.00     0.00     0.00     0.00     0.00 -1 -2.43e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.335 -2.305 -0.967 -3.433
0.0152 0.01508 9.32000 1.7027742863 2.5533292294    1.682  3.247  3.5492  0.565    7  0.000  0.362     0.00     0.00     0.00     0.00     0.00 -1 -2.49e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.348 -2.307 -0.955 -3.439
0.0152 0.01508 9.32000 1.7027744055 2.5533292294    1.682  3.248  3.5492  0.565    7  0.000  0.362     0.00     0.00     0.00     0.00     0.00 -1 -2.49e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.349 -2.307 -0.955 -3.439
0.0152 0.01508 9.32000 1.7027745247 2.5533292294    1.682  3.251  3.5488  0.560    7  0.000  0.362     0.00     0.00     0.00     0.00     0.00 -1 -2.53e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.358 -2.308 -0.948 -3.443
0.0152 0.01508 9.32000 1.7027747631 2.5533292294    1.682  3.253  3.5486  0.557    7  0.000  0.362     0.00     0.00     0.00     0.00     0.00 -1 -2.55e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.362 -2.309 -0.944 -3.445
0.0152 0.01508 9.32000 1.7027748823 2.5533292294    1.682  3.254  3.5484  0.555    7  0.000  0.362     0.00     0.00     0.00     0.00     0.00 -1 -2.56e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.365 -2.309 -0.941 -3.446
0.0152 0.01508 9.32000 1.7027750015 2.5533292294    1.682  3.255  3.5483  0.554    7  0.000  0.362     0.00     0.00     0.00     0.00     0.00 -1 -2.58e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.368 -2.310 -0.939 -3.448
0.0152 0.01508 9.32000 1.7027751207 2.5533292294    1.682  3.256  3.5482  0.553    7  0.000  0.362     0.00     0.00     0.00     0.00     0.00 -1 -2.58e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.370 -2.310 -0.938 -3.448
0.0152 0.01508 9.32000 1.7027753592 2.5533292294    1.682  3.257  3.5481  0.551    7  0.000  0.362     0.00     0.00     0.00     0.00     0.00 -1  -2.6e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.373 -2.311 -0.935 -3.450
0.0152 0.01508 9.32000 1.7027754784 2.5533292294    1.682  3.259  3.5479  0.548    7  0.000  0.362     0.00     0.00     0.00     0.00     0.00 -1 -2.62e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.378 -2.311 -0.931 -3.452
0.0152 0.01508 9.32000 1.7027757168 2.5533292294    1.682  3.260  3.5477  0.546    7  0.000  0.362     0.00     0.00     0.00     0.00     0.00 -1 -2.63e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.381 -2.312 -0.929 -3.453
0.0152 0.01508 9.32000 1.7027758360 2.5533294678    1.682  3.262  3.5476  0.544    7  0.000  0.362     0.00     0.00     0.00     0.00     0.00 -1 -2.65e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.384 -2.312 -0.926 -3.455
0.0152 0.01508 9.32000 1.7027759552 2.5533294678    1.682  3.262  3.5475  0.544    7  0.000  0.362     0.00     0.00     0.00     0.00     0.00 -1 -2.65e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.385 -2.312 -0.925 -3.455
0.0152 0.01508 9.32000 1.7027760744 2.5533294678    1.682  3.263  3.5474  0.542    7  0.000  0.362     0.00     0.00     0.00     0.00     0.00 -1 -2.66e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.388 -2.312 -0.922 -3.456
0.0152 0.01508 9.32000 1.7027761936 2.5533294678    1.682  3.264  3.5473  0.541    7  0.000  0.362     0.00     0.00     0.00     0.00     0.00 -1 -2.68e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.391 -2.313 -0.920 -3.457
0.0152 0.01508 9.32000 1.7027765512 2.5533294678    1.682  3.266  3.5471  0.539    7  0.000  0.362     0.00     0.00     0.00     0.00     0.00 -1 -2.69e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.394 -2.313 -0.916 -3.459
0.0152 0.01508 9.32000 1.7027766705 2.5533294678    1.682  3.266  3.5470  0.538    7  0.000  0.362     0.00     0.00     0.00     0.00     0.00 -1  -2.7e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.395 -2.313 -0.915 -3.459
0.0152 0.01508 9.32000 1.7027769089 2.5533294678    1.682  3.266  3.5470  0.538    7  0.000  0.362     0.00     0.00     0.00     0.00     0.00 -1  -2.7e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.395 -2.312 -0.914 -3.459
0.0152 0.01508 9.32000 1.7027770281 2.5533294678    1.682  3.267  3.5469  0.537    7  0.000  0.362     0.00     0.00     0.00     0.00     0.00 -1  -2.7e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.397 -2.312 -0.912 -3.459
0.0152 0.01508 9.32000 1.7027791739 2.5533294678    1.682  3.283  3.5450  0.513    7  0.000  0.362     0.00     0.00     0.00     0.00     0.00 -1  -2.9e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.437 -2.316 -0.876 -3.476
0.0152 0.01508 9.32000 1.7027809620 2.5533297062    1.682  3.286  3.5445  0.508    7  0.000  0.362     0.00     0.00     0.00     0.00     0.00 -1 -2.94e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.444 -2.315 -0.864 -3.478
0.0152 0.01508 9.32000 1.7027828693 2.5533297062    1.682  3.297  3.5431  0.491    7  0.000  0.362     0.00     0.00     0.00     0.00     0.00 -1 -3.08e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.473 -2.318 -0.837 -3.490
0.0152 0.01508 9.32000 1.7027846575 2.5533299446    1.681  3.308  3.5418  0.475    7  0.000  0.362     0.00     0.00     0.00     0.00     0.00 -1 -3.22e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.501 -2.321 -0.810 -3.502
0.0152 0.01508 9.32000 1.7027866840 2.5533299446    1.681  3.321  3.5403  0.455    7  0.000  0.362     0.00     0.00     0.00     0.00     0.00 -1 -3.39e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.534 -2.324 -0.778 -3.516
0.0152 0.01508 9.32000 1.7027891874 2.5533301830    1.681  3.333  3.5388  0.437    7  0.000  0.362     0.00     0.00     0.00     0.00     0.00 -1 -3.57e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.564 -2.323 -0.740 -3.525
0.0152 0.01508 9.32000 1.7027925253 2.5533304214    1.680  3.349  3.5368  0.413    7  0.515  0.362     0.00     0.00     0.00     0.00     0.00 -1 -3.83e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.603 -2.320 -0.687 -3.536
0.0152 0.01508 9.32000 1.7027975321 2.5533306599    1.680  3.369  3.5345  0.384    7  0.520  0.362     0.00     0.00     0.00     0.00     0.00 -1 -4.18e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.652 -2.317 -0.624 -3.549
0.0152 0.01508 9.32000 1.7028002739 2.5533308983    1.679  3.379  3.5332  0.369    7  0.520  0.362     0.00     0.00     0.00     0.00     0.00 -1 -4.39e-08      0.00 6.844e-01 2.998e-01 1.766e-03 1.990e-03 6.494e-03 -1.000 1.587e-02 -3.678 -2.315 -0.590 -3.556
0.0152 0.01508 9.32000 1.7028006315 2.5533308983    1.679  3.379  3.5332  0.368    8  0.520  0.381    84.69    49.95    32.66    25.37    20.75  2 -4.38e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.678 -2.315 -0.590 -3.556
0.0152 0.01508 9.32000 1.7028011084 2.5533308983    1.679  3.099  3.5641  0.773    8  0.520  0.381    36.55    24.05    16.25    12.49    10.20  3 -1.31e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -2.976 -2.165 -1.057 -3.203
0.0152 0.01508 9.32000 1.7028014660 2.5533308983    1.679  3.028  3.5719  0.875    8  0.520  0.381    29.88    19.99    13.62    10.44     8.52  3 -9.58e-09      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -2.799 -2.091 -1.081 -3.085
0.0152 0.01508 9.32000 1.7028026581 2.5533308983    1.678  2.808  3.5963  1.192    8  0.520  0.381    16.41    11.27     7.88     5.99     4.88  4 -3.53e-09      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -2.250 -1.777 -0.955 -2.668
0.0152 0.01508 9.32000 1.7028044462 2.5533311367    1.678  2.816  3.5953  1.179    8  0.520  0.381    16.79    11.53     8.05     6.12     4.99  4 -3.67e-09      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -2.271 -1.789 -0.962 -2.684
0.0152 0.01508 9.32000 1.7028068304 2.5533313751    1.678  2.921  3.5834  1.027    8  0.520  0.381    22.31    15.19    10.48     8.00     6.52  4 -5.95e-09      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -2.534 -1.949 -1.043 -2.889
0.0152 0.01508 9.32000 1.7028099298 2.5533313751    1.677  3.088  3.5647  0.786    8  0.520  0.381    35.61    23.48    15.88    12.20     9.96  3 -1.25e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -2.949 -2.146 -1.046 -3.181
0.0152 0.01508 9.32000 1.7028135061 2.5533316135    1.677  3.238  3.5477  0.568    8  0.521  0.381    55.46    34.82    23.14    17.88    14.61  3  -2.4e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.324 -2.254 -0.872 -3.396
0.0152 0.01508 9.32000 1.7028179169 2.5533318520    1.676  3.338  3.5362  0.421    8  0.521  0.381    75.62    45.41    29.82    23.13    18.92  2 -3.69e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.576 -2.278 -0.632 -3.498
0.0152 0.01508 9.32000 1.7028229237 2.5533323288    1.676  3.391  3.5299  0.342    8  0.521  0.381    89.56    52.33    34.14    26.54    21.71  2 -4.62e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.709 -2.274 -0.467 -3.537
0.0152 0.01508 9.32000 1.7028287649 2.5533325672    1.675  3.415  3.5269  0.306    8  0.522  0.381    96.86    55.83    36.32    28.26    23.12  2  -5.1e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.768 -2.254 -0.362 -3.536
0.0152 0.01508 9.32000 1.7028352022 2.5533330441    1.674  3.428  3.5271  0.295    8  0.522  0.381    99.40    57.03    37.06    28.85    23.61  2 -5.41e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.799 -2.291 -0.404 -3.572
0.0152 0.01508 9.32000 1.7028353214 2.5533330441    1.674  3.226  3.5475  0.578    8  0.522  0.381    54.31    34.19    22.74    17.57    14.35  3 -2.29e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.295 -2.221 -0.835 -3.364
0.0152 0.01508 9.32000 1.7028359175 2.5533330441    1.674  3.084  3.5633  0.783    8  0.522  0.381    35.78    23.59    15.95    12.26    10.01  3 -1.24e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -2.940 -2.118 -1.001 -3.161
0.0152 0.01508 9.32000 1.7028371096 2.5533330441    1.674  2.865  3.5877  1.100    8  0.522  0.381    19.43    13.30     9.23     7.03     5.73  4 -4.62e-09      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -2.392 -1.847 -0.973 -2.770
0.0152 0.01508 9.32000 1.7028386593 2.5533332825    1.673  2.873  3.5868  1.088    8  0.522  0.381    19.88    13.60     9.43     7.19     5.86  4 -4.81e-09      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -2.413 -1.859 -0.978 -2.786
0.0152 0.01508 9.32000 1.7028408051 2.5533332825    1.673  2.977  3.5752  0.937    8  0.522  0.381    26.45    17.85    12.22     9.35     7.63  3  -7.7e-09      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -2.673 -2.001 -1.024 -2.979
0.0152 0.01508 9.32000 1.7028435469 2.5533335209    1.673  3.141  3.5569  0.700    8  0.523  0.381    42.29    27.42    18.42    14.18    11.58  3 -1.59e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.083 -2.166 -0.951 -3.248
0.0152 0.01508 9.32000 1.7028468847 2.5533337593    1.672  3.289  3.5403  0.485    8  0.523  0.381    65.94    40.42    26.68    20.66    16.89  2 -3.01e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.454 -2.244 -0.703 -3.436
0.0152 0.01508 9.32000 1.7028509378 2.5533339977    1.671  3.389  3.5291  0.340    8  0.523  0.381    89.95    52.51    34.25    26.63    21.78  2  -4.6e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.703 -2.246 -0.416 -3.514
0.0152 0.01508 9.32000 1.7028554678 2.5533342361    1.671  3.442  3.5230  0.263    8  0.523  0.381   106.54    60.37    39.13    30.49    24.95  2 -5.75e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.835 -2.220 -0.218 -3.526
0.0152 0.01508 9.32000 1.7028607130 2.5533344746    1.670  3.466  3.5202  0.228    8  0.524  0.381   115.22    64.35    41.59    32.44    26.55  2 -6.36e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.895 -2.205 -0.120 -3.529
0.0152 0.01508 9.32000 1.7028665543 2.5533349514    1.669  3.479  3.5203  0.214    8  0.524  0.381   118.62    65.88    42.54    33.19    27.16  2 -6.75e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.928 -2.239 -0.153 -3.563
0.0152 0.01508 9.32000 1.7028667927 2.5533349514    1.669  3.285  3.5403  0.489    8  0.524  0.381    65.37    40.12    26.49    20.52    16.77  2 -2.97e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.442 -2.234 -0.693 -3.425
0.0152 0.01508 9.32000 1.7028673887 2.5533349514    1.669  3.143  3.5561  0.694    8  0.524  0.381    42.79    27.71    18.60    14.33    11.70  3 -1.62e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.089 -2.160 -0.932 -3.247
0.0152 0.01508 9.32000 1.7028685808 2.5533349514    1.669  2.924  3.5807  1.011    8  0.524  0.381    22.95    15.61    10.75     8.21     6.70  4 -6.11e-09      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -2.540 -1.930 -1.006 -2.881
0.0152 0.01508 9.32000 1.7028703690 2.5533351898    1.668  2.932  3.5798  1.000    8  0.525  0.381    23.45    15.93    10.97     8.38     6.83  4 -6.34e-09      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -2.560 -1.941 -1.010 -2.896
0.0152 0.01508 9.32000 1.7028727531 2.5533354282    1.668  3.034  3.5684  0.852    8  0.525  0.381    31.18    20.80    14.14    10.85     8.85  3 -9.99e-09      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -2.814 -2.060 -1.011 -3.074
0.0152 0.01508 9.32000 1.7028758526 2.5533354282    1.668  3.194  3.5503  0.619    8  0.525  0.381    49.76    31.67    21.13    16.31    13.33  3 -2.01e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.214 -2.192 -0.864 -3.316
0.0152 0.01508 9.32000 1.7028795481 2.5533356667    1.667  3.338  3.5340  0.410    8  0.525  0.381    77.35    46.28    30.36    23.56    19.27  2 -3.73e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.575 -2.229 -0.528 -3.464
0.0152 0.01508 9.32000 1.7028839588 2.5533359051    1.666  3.434  3.5230  0.269    8  0.526  0.381   104.99    59.64    38.68    30.13    24.66  2  -5.6e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.816 -2.200 -0.198 -3.506
0.0152 0.01508 9.32000 1.7028889656 2.5533363819    1.665  3.484  3.5172  0.196    8  0.526  0.381   123.55    68.08    43.89    34.26    28.04  2  -6.9e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.941 -2.153 0.027 -3.496
0.0152 0.01508 9.32000 1.7028948069 2.5533366203    1.664  3.506  3.5147  0.164    8  0.527  0.381   132.63    72.07    46.34    36.21    29.64  2 -7.55e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.994 -2.122 0.142 -3.480
0.0152 0.01508 9.32000 1.7029012442 2.5533370972    1.663  3.516  3.5152  0.156    8  0.527  0.381   135.12    73.16    47.01    36.74    30.07  2 -7.93e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.020 -2.165 0.084 -3.520
0.0152 0.01508 9.32000 1.7029014826 2.5533370972    1.663  3.331  3.5343  0.417    8  0.527  0.381    76.10    45.64    29.96    23.25    19.01  2 -3.64e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.558 -2.218 -0.525 -3.451
0.0152 0.01508 9.32000 1.7029021978 2.5533370972    1.663  3.191  3.5502  0.621    8  0.527  0.381    49.57    31.56    21.06    16.26    13.28  3    -2e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.207 -2.182 -0.852 -3.307
0.0152 0.01508 9.32000 1.7029035091 2.5533370972    1.663  2.972  3.5750  0.939    8  0.528  0.381    26.29    17.75    12.16     9.30     7.59  3 -7.66e-09      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -2.659 -1.986 -1.007 -2.964
0.0152 0.01508 9.32000 1.7029054165 2.5533373356    1.662  2.979  3.5742  0.928    8  0.528  0.381    26.85    18.11    12.39     9.49     7.74  3 -7.92e-09      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -2.678 -1.994 -1.007 -2.978
0.0152 0.01508 9.32000 1.7029079199 2.5533375740    1.662  3.079  3.5628  0.783    8  0.528  0.381    35.68    23.53    15.91    12.23     9.98  3 -1.23e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -2.926 -2.097 -0.974 -3.143
0.0152 0.01508 9.32000 1.7029112577 2.5533375740    1.661  3.235  3.5450  0.555    8  0.528  0.381    56.78    35.53    23.59    18.24    14.90  2 -2.43e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.317 -2.196 -0.756 -3.356
0.0152 0.01508 9.32000 1.7029151917 2.5533378124    1.660  3.376  3.5288  0.350    8  0.529  0.381    87.92    51.51    33.62    26.14    21.38  2 -4.41e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.669 -2.206 -0.371 -3.475
0.0152 0.01508 9.32000 1.7029199600 2.5533382893    1.659  3.469  3.5180  0.213    8  0.529  0.381   118.83    65.96    42.58    33.23    27.19  2 -6.53e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.903 -2.142 0.010 -3.480
0.0152 0.01508 9.32000 1.7029254436 2.5533385277    1.658  3.517  3.5124  0.142    8  0.530  0.381   139.22    74.91    48.08    37.59    30.78  2 -7.98e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.022 -2.077 0.258 -3.448
0.0152 0.01508 9.32000 1.7029316425 2.5533390045    1.657  3.537  3.5101  0.113    8  0.531  0.381   148.76    78.97    50.56    39.57    32.40  2 -8.67e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.071 -2.048 0.365 -3.433
0.0152 0.01508 9.32000 1.7029386759 2.5533394814    1.656  3.545  3.5111  0.108    8  0.531  0.381   150.56    79.72    51.02    39.93    32.69  2 -9.07e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.094 -2.102 0.283 -3.482
0.0152 0.01508 9.32000 1.7029389143 2.5533394814    1.656  3.372  3.5290  0.353    8  0.531  0.381    87.25    51.18    33.41    25.98    21.25  2 -4.38e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.660 -2.202 -0.373 -3.470
0.0152 0.01508 9.32000 1.7029396296 2.5533394814    1.656  3.233  3.5451  0.556    8  0.531  0.381    56.63    35.45    23.53    18.20    14.87  2 -2.43e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.313 -2.193 -0.756 -3.352
0.0152 0.01508 9.32000 1.7029409409 2.5533394814    1.655  3.015  3.5703  0.875    8  0.532  0.381    29.72    19.90    13.56    10.40     8.48  3 -9.41e-09      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -2.767 -2.039 -1.014 -3.042
0.0152 0.01508 9.32000 1.7029428482 2.5533397198    1.655  3.022  3.5694  0.864    8  0.532  0.381    30.37    20.30    13.82    10.60     8.65  3 -9.74e-09      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -2.786 -2.047 -1.012 -3.054
0.0152 0.01508 9.32000 1.7029454708 2.5533397198    1.654  3.119  3.5582  0.722    8  0.532  0.381    40.31    26.27    17.67    13.61    11.11  3  -1.5e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.029 -2.132 -0.940 -3.206
0.0152 0.01508 9.32000 1.7029486895 2.5533399582    1.653  3.272  3.5405  0.498    8  0.532  0.381    63.91    39.34    25.99    20.13    16.46  2 -2.88e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.410 -2.204 -0.668 -3.394
0.0152 0.01508 9.32000 1.7029527426 2.5533401966    1.653  3.409  3.5245  0.297    8  0.533  0.381    98.57    56.61    36.79    28.65    23.44  2 -5.15e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.753 -2.175 -0.217 -3.472
0.0152 0.01508 9.32000 1.7029575109 2.5533404350    1.652  3.500  3.5138  0.163    8  0.533  0.381   132.78    72.11    46.36    36.23    29.66  2 -7.53e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -3.980 -2.080 0.210 -3.443
0.0152 0.01508 9.32000 1.7029629946 2.5533409119    1.650  3.547  3.5083  0.094    8  0.534  0.381   155.24    81.66    52.20    40.88    33.47  2 -9.14e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.097 -2.020 0.438 -3.414
0.0152 0.01508 9.32000 1.7029691935 2.5533411503    1.649  3.566  3.5060  0.065    8  0.535  0.381   165.72    85.98    54.84    42.97    35.19  2  -9.9e-08      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.144 -1.997 0.520 -3.402
0.0152 0.01508 9.32000 1.7029762268 2.5533416271    1.647  3.574  3.5068  0.060    8  0.536  0.381   167.90    86.86    55.37    43.40    35.54  2 -1.04e-07      0.00 6.844e-01 3.002e-01 1.868e-03 1.992e-03 6.532e-03 -1.000 1.541e-02 -4.166 -2.042 0.458 -3.444
